Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Self,BFFAX,The Bond Fund of America - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,FNEFX,The New Economy Fund - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,FDWGX,American Funds Developing World Growth and Incom,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,FSBTX,Short-Term Bond Fund of America - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,FUNFX,American Funds Fundamental Investors - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,FWGIX,Capital World Growth and Income Fund - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,MIAZX,American Funds Multi-Sector Income Fund Class F-,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,SFCWX,Smallcap World Fund Inc. - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,AFMFX,American Mutual Fund - Class F-3,Sale (Full),08/23/2023,"$1,001 - $15,000",n/a
Self,AMRFX,American Mutual Fund Class F-2 Shares,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,SBFFX,American Fds Short-Term Bond Fund of America C,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,NEFFX,The New Economy Fund Class F-2 Shs,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,DWGHX,American Funds Developing World Growth and Incom,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,SMCFX,Smallcap World Fund Inc. Class F-2 Shs,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,WGIFX,Capital World Growth and Income Fund Class F-2 S,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,FINFX,Fundamental Investors Class F-2 Shares,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,ABNFX,The Bond Fd of America Class F-2 Shares,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,MIAYX,American Funds Multi-Sector Income Fund Class F-,Purchase,08/23/2023,"$1,001 - $15,000",
Self,GSG,iShares GSCI Commodity-Indexed Trust Fund,Purchase,09/26/2023,"$1,001 - $15,000",n/a
Self,GSG,iShares GSCI Commodity-Indexed Trust Fund,Purchase,10/03/2023,"$1,001 - $15,000",
Self,AMRFX,American Mutual Fund Class F-2 Shares,Sale (Partial),11/01/2023,"$1,001 - $15,000",n/a
Self,SBFFX,American Fds Short-Term Bond Fund of America C,Purchase,11/01/2023,"$1,001 - $15,000",n/a
Self,IGFFX,International Growth and Income Fd Cl F-2 Shs,Purchase,11/01/2023,"$1,001 - $15,000",n/a
Self,FINFX,Fundamental Investors Class F-2 Shares,Purchase,11/01/2023,"$1,001 - $15,000",n/a
Self,MEIIX,MFS Value Fund - Class I,Purchase,06/29/2023,"$1,001 - $15,000",n/a
Self,GRFXX,Federated Hermes Government Reserves Fund Class,Sale (Full),01/04/2023,"$1,001 - $15,000",n/a
Self,--,GOSXX - Federated Hermes Govt Oblig SS,Purchase,01/04/2023,"$1,001 - $15,000",n/a
Self,--,VY T. Rowe Price Capital Appreciation Pt. Srv.,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,VY Invesco Comstock Port I,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,Fidelity VIP Contrafund Port (NASDAQ),Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,Voya Growth and Income Port I,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,VY Invesco Grw & Inc. Port. Srv,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,Voya Large Cap Value Port Inst.,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
Self,--,IIGZX - Voya Global Value Advantage Port I,Sale (Full),02/13/2023,"$1,001 - $15,000",n/a
