Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Self,--,FullerThaler Behavioral Sm-Cp Eq Inst (FTHSX),Sale (Partial),06/07/2023,"$15,001 - $50,000"
Self,--,FullerThaler Behavioral Sm-Cp Eq Inst (FTHSX),Sale (Full),09/11/2023,"$15,001 - $50,000"
Self,--,GQG Partners Emerging Markets EquityInst (GQGIX),Purchase,06/07/2023,"$15,001 - $50,000"
Self,--,GQG Partners Emerging Markets EquityInst (GQGIX),Sale (Full),09/11/2023,"$15,001 - $50,000"
Self,--,Goldman Sachs GQG Ptnrs Intl Opps Instl (GSIMX),Purchase,01/12/2023,"$1,001 - $15,000"
Self,--,Goldman Sachs GQG Ptnrs Intl Opps Instl (GSIMX),Purchase,02/08/2023,"$1,001 - $15,000"
Self,--,Goldman Sachs GQG Ptnrs Intl Opps Instl (GSIMX),Sale (Partial),06/07/2023,"$15,001 - $50,000"
Self,--,Goldman Sachs GQG Ptnrs Intl Opps Instl (GSIMX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,Guggenheim Total Return Bond Instl (GIBIX),Purchase,01/12/2023,"$1,001 - $15,000"
Self,--,Guggenheim Total Return Bond Instl (GIBIX),Purchase,02/08/2023,"$1,001 - $15,000"
Self,--,Guggenheim Total Return Bond Instl (GIBIX),Purchase,05/03/2023,"$15,001 - $50,000"
Self,--,Guggenheim Total Return Bond Instl (GIBIX),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,iShares Core S&P U.S. Growth ETF (IUSG),Purchase,01/12/2023,"$1,001 - $15,000"
Self,--,iShares Core S&P U.S. Growth ETF (IUSG),Purchase,02/08/2023,"$1,001 - $15,000"
Self,--,iShares Core S&P U.S. Growth ETF (IUSG),Sale (Full),09/11/2023,"$50,001 - $100,000"
Self,--,JPMorgan Ultra-Short Income ETF (JPST),Sale (Partial),01/12/2023,"$50,001 - $100,000"
Self,--,JPMorgan Ultra-Short Income ETF (JPST),Sale (Full),06/07/2023,"$50,001 - $100,000"
Self,--,JPMorgan Income ETF (JPIE),Purchase,06/07/2023,"$50,001 - $100,000"
