Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,BIIB,Biogen Inc.,Stock,Sale (Full),01/08/2018,"$1,001 - $15,000"
Joint,V,Visa Inc.,Stock,Sale (Partial),01/17/2018,"$1,001 - $15,000"
Joint,COST,Costco Wholesale Corporation,Stock,Sale (Full),01/17/2018,"$15,001 - $50,000"
Joint,GE,General Electric Company,Stock,Sale (Full),01/31/2018,"$15,001 - $50,000"
Self,V,Visa Inc.,Stock,Sale (Partial),01/17/2018,"$1,001 - $15,000"
Self,USB,U.S. Bancorp,Stock,Sale (Full),01/17/2018,"$1,001 - $15,000"
Joint,NWL,Newell Brands Inc.,Stock,Sale (Full),12/18/2017,"$1,001 - $15,000"
Self,NWL,Newell Brands Inc.,Stock,Sale (Full),12/05/2017,"$1,001 - $15,000"
Self,DISH,DISH Network Corporation,Stock,Sale (Full),12/05/2017,"$1,001 - $15,000"
Self,JCI,Johnson Controls International plc,Stock,Sale (Full),12/05/2017,"$15,001 - $50,000"
Self,REGN,Regeneron Pharmaceuticals; Inc.,Stock,Sale (Full),12/18/2017,"$15,001 - $50,000"
Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,11/27/2017,"$1,001 - $15,000"
Spouse,GE,General Electric Company,Stock,Sale (Full),11/27/2017,"$1,001 - $15,000"
Spouse,IBM,International Business Machines Corporation,Stock,Purchase,11/27/2017,"$1,001 - $15,000"
Joint,TMUS,T-Mobile US; Inc.,Stock,Sale (Partial),11/01/2017,"$1,001 - $15,000"
Joint,TMUS,T-Mobile US; Inc.,Stock,Sale (Full),11/07/2017,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Purchase,11/27/2017,"$1,001 - $15,000"
Self,MRK,Merck & Co.; Inc.,Stock,Sale (Full),11/27/2017,"$15,001 - $50,000"
Self,WMT,Wal-Mart Stores; Inc.,Stock,Purchase,11/27/2017,"$1,001 - $15,000"
Joint,--,Goldman Sachs Group; Inc.Rate/Coupon:6.2Matures:09/01/2017,Corporate Bond,Sale (Full),09/01/2017,"$15,001 - $50,000"
Joint,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),09/20/2017,"$1,001 - $15,000"
Joint,GILD,Gilead Sciences; Inc.,Stock,Sale (Full),09/20/2017,"$1,001 - $15,000"
Joint,MCK,McKesson Corporation,Stock,Sale (Full),09/20/2017,"$15,001 - $50,000"
Joint,DISH,DISH Network Corporation,Stock,Sale (Full),09/20/2017,"$1,001 - $15,000"
Self,GILD,Gilead Sciences; Inc.,Stock,Sale (Partial),09/20/2017,"$15,001 - $50,000"
Self,TJX,The TJX Companies; Inc.,Stock,Sale (Full),09/20/2017,"$1,001 - $15,000"
Self,UNP,Union Pacific Corporation,Stock,Sale (Partial),09/20/2017,"$15,001 - $50,000"
Joint,BHF,Brighthouse Financial; Inc.,Stock,Exchange,08/07/2017,"$1,001 - $15,000"
Spouse,TSLA,Tesla; Inc.,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
Joint,AAPL,Apple Inc.,Stock,Sale (Partial),08/24/2017,"$1,001 - $15,000"
Joint,BHF,Brighthouse Financial; Inc.,Stock,Sale (Full),08/24/2017,"$1,001 - $15,000"
Self,NWL,Newell Brands Inc.,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
Self,DISH,DISH Network Corporation,Stock,Purchase,08/24/2017,"$1,001 - $15,000"
