Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,AFL,AFLAC Incorporated Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company Common Stock,Stock,Sale (Partial),10/19/2022,"$1,001 - $15,000"
Spouse,GWW,W.W. Grainger; Inc. Common Stock,Stock,Purchase,07/11/2022,"$1,001 - $15,000"
Spouse,COST,Costco Wholesale Corporation - Common Stock,Stock,Purchase,07/01/2022,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Full),06/16/2022,"$15,001 - $50,000"
Spouse,F,Ford Motor Company Common Stock,Stock,Sale (Full),06/16/2022,"$1,001 - $15,000"
Spouse,MMM,3M Company Common Stock,Stock,Sale (Full),06/30/2022,"$1,001 - $15,000"
Spouse,CMS,CMS Energy Corporation Common Stock,Stock,Purchase,06/01/2022,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),06/17/2022,"$1,001 - $15,000"
Spouse,IBM,International Business Machines Corporat,Stock,Sale (Partial),06/17/2022,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Partial),06/17/2022,"$1,001 - $15,000"
Spouse,KO,Coca-Cola Company (The) Common Stock,Stock,Sale (Partial),06/17/2022,"$1,001 - $15,000"
Spouse,BMY,Bristol-Myers Squibb Company Common Stock,Stock,Sale (Partial),06/17/2022,"$1,001 - $15,000"
Spouse,NEE,NextEra Energy; Inc. Common Stock,Stock,Sale (Partial),05/26/2022,"$1,001 - $15,000"
Spouse,WEC,WEC Energy Group; Inc. Common Stock,Stock,Sale (Partial),05/25/2022,"$1,001 - $15,000"
Spouse,NEE,NextEra Energy; Inc. Common Stock,Stock,Sale (Partial),02/24/2022,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),02/24/2022,"$1,001 - $15,000"
Spouse,LHX,L3Harris Technologies; Inc. Common Stock,Stock,Sale (Partial),02/24/2022,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies; Inc. Common Stock,Stock,Sale (Partial),02/24/2022,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc. - Common Stock,Stock,Sale (Partial),02/24/2022,"$1,001 - $15,000"
Spouse,NVS,Novartis AG Common Stock,Stock,Sale (Full),12/15/2021,"$1,001 - $15,000"
Self,VZ,Verizon Communications Inc. Common Stock,Stock,Sale (Partial),12/28/2021,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),12/17/2021,"$1,001 - $15,000"
Self,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored Am,Stock,Sale (Partial),12/28/2021,"$1,001 - $15,000"
Spouse,--,UnitedHealth Group Incorporated Common Stock (DE),Stock,Purchase,12/15/2021,"$1,001 - $15,000"
Spouse,AMGN,Amgen Inc. - Common Stock,Stock,Purchase,12/15/2021,"$1,001 - $15,000"
Spouse,PPG,PPG Industries; Inc. Common Stock,Stock,Purchase,10/13/2021,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc. - Common Stock,Stock,Purchase,08/25/2021,"$1,001 - $15,000"
