Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,LSCC,Lattice Semiconductor Corporation,Stock,Sale (Full),10/23/2017,"$1,001 - $15,000"
Joint,AGN,Allergan plc,Stock,Sale (Full),10/23/2017,"$1,001 - $15,000"
Joint,Q,Quintiles IMS Holdings; Inc.,Stock,Purchase,09/18/2017,"$1,001 - $15,000"
Self,Q,Quintiles IMS Holdings; Inc.,Stock,Purchase,09/18/2017,"$1,001 - $15,000"
Self,WFM,Whole Foods Market; Inc.,Stock,Sale (Full),08/17/2017,"$1,001 - $15,000"
Joint,Q,Quintiles IMS Holdings; Inc.,Stock,Purchase,06/22/2017,"$1,001 - $15,000"
Self,Q,Quintiles IMS Holdings; Inc.,Stock,Purchase,06/22/2017,"$1,001 - $15,000"
Joint,HACK,PureFunds ISE Cyber Security ETF,Stock,Purchase,06/19/2017,"$1,001 - $15,000"
Joint,IYT,iShares Transportation Average,Stock,Purchase,06/19/2017,"$1,001 - $15,000"
Joint,ADI,Analog Devices; Inc.,Stock,Purchase,06/19/2017,"$1,001 - $15,000"
Joint,XBI,SPDR S&P Biotech ETF,Stock,Purchase,06/19/2017,"$1,001 - $15,000"
Self,WFM,Whole Foods Market; Inc.,Stock,Sale (Partial),06/19/2017,"$1,001 - $15,000"
Joint,NXPI,NXP Semiconductors N.V.,Stock,Sale (Full),05/05/2017,"$1,001 - $15,000"
Self,NXPI,NXP Semiconductors N.V.,Stock,Sale (Full),05/05/2017,"$1,001 - $15,000"
Self,--,EMC Corp. Mass EMC,Stock,Exchange,09/07/2016,"$1,001 - $15,000"
Joint,WETF,WisdomTree Investments; Inc.,Stock,Sale (Full),04/04/2017,"$1,001 - $15,000"
Joint,AGU,Agrium Inc.,Stock,Sale (Full),04/04/2017,"$1,001 - $15,000"
Joint,ESRX,Express Scripts Holding Company,Stock,Sale (Full),03/15/2017,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation,Stock,Purchase,02/21/2017,"$1,001 - $15,000"
Self,CELG,Celgene Corporation,Stock,Purchase,02/21/2017,"$1,001 - $15,000"
Joint,TMO,Thermo Fisher Scientific Inc.,Stock,Purchase,03/06/2017,"$1,001 - $15,000"
Joint,XBI,SPDR S&P Biotech ETF,Stock,Purchase,03/06/2017,"$1,001 - $15,000"
Joint,FDX,FedEx Corporation,Stock,Purchase,03/06/2017,"$1,001 - $15,000"
