Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,XOM,Exxon Mobil Corporation,Stock,Purchase,11/13/2017,"$50,001 - $100,000"
Self,XON,Intrexon Corporation,Stock,Sale (Full),11/10/2017,"$15,001 - $50,000"
Self,PYPL,PayPal Holdings; Inc.,Stock,Purchase,10/23/2017,"$15,001 - $50,000"
Self,HBI,Hanesbrands Inc.,Stock,Sale (Full),10/23/2017,"$100,001 - $250,000"
Self,GE,General Electric Company,Stock,Sale (Full),10/23/2017,"$50,001 - $100,000"
Self,BABA,Alibaba Group Holding Limited,Stock,Purchase,10/23/2017,"$15,001 - $50,000"
Self,NTLA,Intellia Therapeutics Inc.,Stock,Purchase,10/19/2017,"$15,001 - $50,000"
Self,EDIT,Editas Medicine; Inc.,Stock,Purchase,10/19/2017,"$15,001 - $50,000"
Self,CRSP,CRISPR Therapeutics AG,Stock,Purchase,10/19/2017,"$15,001 - $50,000"
Self,BLK,BlackRock; Inc.,Stock,Purchase,10/17/2017,"$15,001 - $50,000"
Self,DIS,The Walt Disney Company,Stock,Sale (Full),10/13/2017,"$50,001 - $100,000"
Self,COHR,Coherent; Inc.,Stock,Purchase,10/12/2017,"$1,001 - $15,000"
Self,CVS,CVS Health Corporation,Stock,Sale (Full),10/11/2017,"$50,001 - $100,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,09/15/2017,"$50,001 - $100,000"
Self,GM,General Motors Company,Stock,Sale (Full),08/30/2017,"$100,001 - $250,000"
Self,COHR,Coherent; Inc.,Stock,Purchase,08/30/2017,"$50,001 - $100,000"
Self,XON,Intrexon Corporation,Stock,Purchase,08/23/2017,"$1,001 - $15,000"
Self,FLR,Fluor Corporation,Stock,Sale (Full),08/04/2017,"$50,001 - $100,000"
Self,GE,General Electric Company,Stock,Sale (Partial),07/26/2017,"$15,001 - $50,000"
Self,MSFT,Microsoft Corporation,Stock,Purchase,07/20/2017,"$50,001 - $100,000"
Self,C,Citigroup Inc.,Stock,Sale (Partial),07/07/2017,"$50,001 - $100,000"
Self,RSPP,RSP Permian; Inc.,Stock,Purchase,06/26/2017,"$50,001 - $100,000"
Self,NFX,Newfield Exploration Company,Stock,Sale (Full),06/26/2017,"$15,001 - $50,000"
Self,UL,Unilever PLC,Stock,Sale (Full),06/19/2017,"$50,001 - $100,000"
Self,ST,Sensata Technologies Holding N.V.,Stock,Purchase,06/19/2017,"$50,001 - $100,000"
