Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,OLLI,Ollie's Bargain Outlet Holdings; Inc. - Common Sto,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,GS,Goldman Sachs Group; Inc. (The) Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,FRPT,Freshpet; Inc. - Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,ETN,Eaton Corp,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,ELF,E.L.F. Beauty Inc,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,BMI,Badger Meter; Inc. Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,AXON,Axon Enterprise Inc,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Joint,ADBE,Adobe Systems Inc,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Joint,AMD,Advanced Micro Devices; Inc. - Common Stock,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Joint,AAPL,Apple Inc. - Common Stock,Stock,Purchase,01/02/2024,"$50,001 - $100,000"
Joint,AMAT,Applied Materials; Inc. - Common Stock,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Joint,META,Meta Platforms Inc,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Joint,LRCX,Lam Research Corp,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Joint,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,01/02/2024,"$15,001 - $50,000"
Self,SHOP,Shopify Inc,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,PODD,Insulet Corp,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,INST,Instructure Holdings Inc,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,HUBB,Hubbell Inc Common Stock,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,FN,Fabrinet,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,FCFS,FirstCash Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,EXLS,ExlService Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,CTVA,Corteva Inc,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Self,CELH,Celsius Holdings Inc,Stock,Sale (Partial),12/22/2023,"$1,001 - $15,000"
Joint,--,Cleveland County OK Educational FACS REVRate/Coupon:5.0%Matures:06/01/2032,Municipal Security,Purchase,12/06/2023,"$100,001 - $250,000"
Joint,VLTO,Veralto Corp Common Stock,Stock,Sale (Partial),12/05/2023,"$1,001 - $15,000"
Joint,--,CLEAR CREEK TEX INDPT SCH DIST UNLTD TAX REF BDS 2023Rate/Coupon:5.0%Matures:02/15/2038,Municipal Security,Purchase,10/31/2023,"$50,001 - $100,000"
Joint,--,NEW YORK N Y CITY MUN WTR FIN AUTH WTR & SWR SYS REV REV BDS 2015 FFRate/Coupon:5.0%Matures:06/15/2039,Municipal Security,Purchase,10/27/2023,"$50,001 - $100,000"
Joint,--,Oklahoma Transn Auth OK F/K/ARate/Coupon:5.0%Matures:01/01/2025,Municipal Security,Purchase,10/26/2023,"$15,001 - $50,000"
Joint,--,Oklahoma Dev Fin Auth Lease RERate/Coupon:5.0%Matures:12/01/2029,Municipal Security,Purchase,11/16/2023,"$15,001 - $50,000"
Joint,--,Tulsa County Oklahoma Indl Auth EdlRate/Coupon:5.0%Matures:09/01/2027,Municipal Security,Purchase,10/18/2023,"$15,001 - $50,000"
Joint,--,University Oklahoma RevsRate/Coupon:5.0%Matures:07/01/2028,Municipal Security,Purchase,10/17/2023,"$15,001 - $50,000"
