Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,CLEVELAND OHIO GO VAR PURP BDS 2019A DUE 12/01/2043Rate/Coupon:3.00%Matures:12/01/2043,Municipal Security,Purchase,06/13/2019,"$1,001 - $15,000"
Self,--,VIRGINIA COMWLTH TRANSN BRD TRANSN REV CAP PROJ REV BDS 2016Rate/Coupon:3.00%Matures:05/15/2040,Municipal Security,Purchase,05/02/2019,"$15,001 - $50,000"
Self,TOT,TOTAL S.A.,Stock,Sale (Full),04/25/2019,"$15,001 - $50,000"
Self,SHW,The Sherwin-Williams Company,Stock,Sale (Partial),04/25/2019,"$1,001 - $15,000"
Self,--,OAK GROVE CALIF SCH DIST GO BDS CRate/Coupon:3.00%Matures:08/01/2040,Municipal Security,Purchase,04/25/2019,"$1,001 - $15,000"
Self,--,LEGGETT & PLATT INC B/ERate/Coupon:03.500%Matures:11/15/2027,Corporate Bond,Purchase,04/24/2019,"$15,001 - $50,000"
Self,--,NEXTERA ENERGY CAPITAL 03.500% 040129 DTD040419Rate/Coupon:03.500%Matures:04/01/2029,Corporate Bond,Purchase,04/17/2019,"$15,001 - $50,000"
Self,--,SANTA CLARA CALIF UNI SCH DIST GO BDS 2019 DUE 07/01/2042Rate/Coupon:3.00%Matures:07/01/2042,Municipal Security,Purchase,03/29/2019,"$1,001 - $15,000"
Self,--,AMERICAN INTL GROUP B/E 03.900% 040126 DTD032216Rate/Coupon:03.900%Matures:04/01/2026,Corporate Bond,Purchase,02/21/2019,"$1,001 - $15,000"
Self,--,HONOLULU HAWAII CITY & CNTY GO BDS A DUE 10/01/2041Rate/Coupon:3.00%Matures:10/01/2041,Municipal Security,Purchase,02/01/2019,"$1,001 - $15,000"
Self,--,NUCOR CORP NTS B/E 03.950% 050128 DTD042618Rate/Coupon:03.950%Matures:05/01/2028,Corporate Bond,Purchase,01/04/2019,"$1,001 - $15,000"
Self,--,ANHEUSER-BUSCH INBEV 04.000% 041328 DTD040418Rate/Coupon:04.000%Matures:04/13/2028,Corporate Bond,Purchase,01/04/2019,"$1,001 - $15,000"
Self,--,NEXTERA ENERGY CAPITAL 03.550% 050127 DTD042817Rate/Coupon:03.550%Matures:05/01/27,Corporate Bond,Purchase,11/16/2018,"$1,001 - $15,000"
Self,--,WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029Rate/Coupon:3.125%Matures:12/01/2029,Municipal Security,Purchase,11/09/2018,"$1,001 - $15,000"
Self,GIS,General Mills; Inc.,Stock,Purchase,11/09/2018,"$1,001 - $15,000"
Self,--,MARSH & MCLENNAN COS INC 03.500% 060324 DTD053014Rate/Coupon:03.500%Matures:06/03/2024,Corporate Bond,Purchase,11/09/2018,"$1,001 - $15,000"
Self,--,MADISON ALA GO SCH WTS 2018 D DUE 02/01/2034Rate/Coupon:3.625%Matures:02/01/2034,Municipal Security,Purchase,10/24/2018,"$1,001 - $15,000"
Self,--,LEXINGTON-FAYETTE URBAN CNTY GOVT KY GO VAR PURP GO BDS 2018A DUE 10/01/2036Rate/Coupon:3.50%Matures:10/01/2036,Municipal Security,Purchase,10/24/2018,"$1,001 - $15,000"
Self,GE,General Electric Company,Stock,Sale (Full),10/30/2018,"$1,001 - $15,000"
Self,T,AT&T Inc.,Stock,Purchase,10/30/2018,"$1,001 - $15,000"
Self,--,LENAWEE CNTY MICH GO LTD TAX BDS 2018 DUE 05/01/2032Rate/Coupon:3.25%Matures:05/01/2032,Municipal Security,Purchase,09/24/2018,"$1,001 - $15,000"
Self,--,CAPITAL ONE FINANCIAL CO 04.200% 102925 DTD102915Rate/Coupon:04.200%Matures:10/29/25,Corporate Bond,Purchase,09/27/2018,"$15,001 - $50,000"
Self,--,HEALTHCARE REALY TR INC 03.875% 050125 DTD042415Rate/Coupon:03.875%Matures:05/01/2025,Corporate Bond,Purchase,08/22/2018,"$1,001 - $15,000"
Self,--,NORDSTROM INC B/E 04.000% 031527 DTD030917Rate/Coupon:04.000%Matures:03/15/27,Corporate Bond,Purchase,06/05/2018,"$1,001 - $15,000"
Self,--,GENERAL ELEC CAP CORP 04.050% 021527 DTD022412Rate/Coupon:04.050%Matures:02/15/27,Corporate Bond,Purchase,05/23/2018,"$1,001 - $15,000"
Self,SHW,The Sherwin-Williams Company,Stock,Sale (Partial),05/21/2018,"$1,001 - $15,000"
Self,--,MASON MICH PUB SCHS DIST SCH BLDG AND SITE BDS 2018-1 MICHIGAN SCHOOL BOND LOAN FUND (Q-SBLF) DUE 05/01/2038Rate/Coupon:3.375%Matures:05/01/2038,Municipal Security,Purchase,05/23/2018,"$1,001 - $15,000"
Self,--,AMARILLO TEX GO BDS2018Rate/Coupon:3.50%Matures:02/15/2039,Municipal Security,Purchase,06/27/2018,"$1,001 - $15,000"
Self,--,HUMANA INC NTS B/E 03.950% 031527 DTD031617Rate/Coupon:03.950%Matures:03/15/2027,Corporate Bond,Purchase,06/05/2018,"$1,001 - $15,000"
Self,DWDP,DD - DU PONT DE NEMOURS (Exchanged)DowDuPont Inc. (Received),Stock,Exchange,09/01/2017,"$15,001 - $50,000"
Self,DWDP,DOW - DOW CHEMICAL (Exchanged)DowDuPont Inc. (Received),Stock,Exchange,09/01/2017,"$15,001 - $50,000"
Self,--,WP CAREY INC B/E 04.250% 100126 DTD091216Rate/Coupon:4.250%Matures:10/01/2026,Corporate Bond,Purchase,04/26/2018,"$1,001 - $15,000"
Self,--,GENL MILLS INC NTS B/E 04.000% 041725 DTD041718Rate/Coupon:4.000%Matures:04/17/2025,Corporate Bond,Purchase,04/26/2018,"$1,001 - $15,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,04/26/2018,"$1,001 - $15,000"
Self,--,MILLTOWN NJ GO BDS 2018 A B CRate/Coupon:3.00%Matures:05/01/2028,Municipal Security,Purchase,04/30/2018,"$15,001 - $50,000"
Self,--,MEMPHIS TENN GEN IMPT BDS 2018Rate/Coupon:3.50%Matures:06/01/2037,Municipal Security,Purchase,04/30/2018,"$1,001 - $15,000"
Self,--,GENL MOTORS FINL CO INC 03.500% 110724 DTD110717Rate/Coupon:3.5%Matures:11/07/24,Corporate Bond,Purchase,04/20/2018,"$1,001 - $15,000"
Self,--,MARYLAND ST FOR ISSUES DATED PRIOR TO 08/05/11 SEE 574192 GO ST LOCAL FACS LN BDS 2018 ARate/Coupon:3.125%Matures:03/15/2033,Municipal Security,Purchase,03/21/2018,"$1,001 - $15,000"
Spouse,OFC,Corporate Office Properties Trust,Stock,Purchase,01/05/2018,"$1,001 - $15,000"
Self,--,MICHIGAN FIN AUTH REV FOR ISSUES DTD PRIOR TO 03/31/15 SEE 59447P HOSP REF BDS TRINITY HLTH CREDIT GROUP 2017 A-MIRate/Coupon:3.125%Matures:12/01/2035,Municipal Security,Purchase,01/05/2018,"$1,001 - $15,000"
Self,--,DEARBORN MICHRate/Coupon:3.00%Matures:04/01/2036,Municipal Security,Purchase,01/09/2018,"$1,001 - $15,000"
Self,--,GATX CORP B/E 03.500% 031528 DTD110217Rate/Coupon:03.500%Matures:03/15/2028,Corporate Bond,Purchase,01/17/2018,"$15,001 - $50,000"
Self,--,BANK OF AMER CORP 03.248% 102127 DTD102116Rate/Coupon:03.248%Matures:10/21/2027,Corporate Bond,Purchase,01/17/2018,"$1,001 - $15,000"
Self,--,PACIFIC GAS & ELEC B/E 02.950% 030126 DTD030116Rate/Coupon:2.950%Matures:03/01/2026,Corporate Bond,Purchase,11/15/2017,"$15,001 - $50,000"
Self,MAT,Mattel; Inc.,Stock,Sale (Full),11/13/2017,"$1,001 - $15,000"
Self,ARCC,Ares Capital Corporation,Stock,Purchase,11/13/2017,"$1,001 - $15,000"
Self,--,ANDERSON CNTY S C SCH DIST NO 005 RFDG-SER B SOUTH CAROLINA EDUCATIONRate/Coupon:3.00%Matures:03/01/2027,Municipal Security,Purchase,10/31/2017,"$1,001 - $15,000"
Self,--,DISCOVER FINL SVCS NTSRate/Coupon:3.050%Matures:09/15/2023,Corporate Bond,Purchase,09/11/2017,"$1,001 - $15,000"
Self,BHF,Brighthouse Financial; Inc.,Stock,Sale (Full),08/23/2017,"$1,001 - $15,000"
Self,--,MULTNOMAH CNTY ORE SCH DIST NO 1J PORTLAND PORTLAND PUB SCHS-SER B OREGON SCHOOL BOND GUARANTEE PROGRate/Coupon:3.00%Matures:06/15/2037,Municipal Security,Purchase,08/23/2017,"$1,001 - $15,000"
Self,VSM,Versum Materials; Inc.,Stock,Sale (Full),06/27/2017,"$1,001 - $15,000"
Self,MCC,Medley Capital Corporation,Stock,Sale (Full),06/27/2017,"$1,001 - $15,000"
Self,ARCC,Ares Capital Corporation,Stock,Purchase,06/27/2017,"$1,001 - $15,000"
Self,SPG,Simon Property Group; Inc.,Stock,Purchase,06/05/2017,"$1,001 - $15,000"
Self,--,MIAMI-DADE CNTY FLA SCH DISTRate/Coupon:3.25%Matures:03/15/2033,Municipal Security,Purchase,05/02/2017,"$15,001 - $50,000"
Self,--,TURLOCK CALIF UNI SCH DISTRate/Coupon:3.50%Matures:08/01/2039,Municipal Security,Purchase,04/26/2017,"$15,001 - $50,000"
Self,--,GUILFORD CNTY N C RFDG PUB IMPT-SER BRate/Coupon:3.125%Matures:05/01/2035,Municipal Security,Purchase,04/26/2017,"$1,001 - $15,000"
Self,--,SPOKANE WASHRate/Coupon:3.00%Matures:12/01/2032,Municipal Security,Purchase,04/13/2017,"$1,001 - $15,000"
Self,--,MASSACHUSETTS ST FOR ISSUES DTD PRIOR TO 11/06/2014 SEE 57582P ETC CONS LN-SER ERate/Coupon:3.25%Matures:09/01/2038,Municipal Security,Purchase,04/19/2017,"$15,001 - $50,000"
Self,MPW,Medical Properties Trust; Inc.,Stock,Purchase,02/06/2017,"$1,001 - $15,000"
Self,SPG,Simon Property Group; Inc.,Stock,Purchase,12/30/2016,"$1,001 - $15,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,11/30/2016,"$1,001 - $15,000"
Self,--,Philadelphia PA WTR & WASTEWTRRate/Coupon:3.125Matures:10/01/2035,Municipal Security,Purchase,10/25/2016,"$1,001 - $15,000"
Self,--,Maricopa County Ariz INDL DEVRate/Coupon:3.25Matures:01/01/2037,Municipal Security,Purchase,10/25/2016,"$1,001 - $15,000"
Self,--,Connecticut St For IssuesRate/Coupon:3.375Matures:10/15/2036,Municipal Security,Purchase,10/20/2016,"$1,001 - $15,000"
Self,--,VICTORIA TX ISD 2016 PERMA OID97.488 BE/R/Rate/Coupon:3.125Matures:02/15/2038,Municipal Security,Purchase,10/17/2016,"$15,001 - $50,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,10/17/2016,"$1,001 - $15,000"
Self,VZ,Verizon Communications Inc.Rate/Coupon:2.625%Matures:08/15/26,Corporate Bond,Purchase,09/30/2016,"$1,001 - $15,000"
Self,--,Ford Motor Credit Co. LLCRate/Coupon:3.30%Matures:09/20/26,Corporate Bond,Purchase,08/29/2016,"$15,001 - $50,000"
Self,--,Lloyds TSB BK PLCRate/Coupon:2.80%Matures:11/29/2024,Corporate Bond,Purchase,08/24/2016,"$1,001 - $15,000"
