Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,--,BAX,Stock,Sale (Partial),11/12/2015,"$100,001 - $250,000"
Joint,--,KN,Stock,Sale (Full),11/12/2015,"$50,001 - $100,000"
Joint,--,ADT,Stock,Sale (Full),11/12/2015,"$100,001 - $250,000"
Joint,--,USG,Stock,Sale (Full),11/12/2015,"$50,001 - $100,000"
Joint,--,DISCA,Stock,Sale (Full),11/12/2015,"$100,001 - $250,000"
Joint,--,CBS,Stock,Sale (Full),11/12/2015,"$100,001 - $250,000"
Joint,--,AXLL,Stock,Sale (Full),11/12/2015,"$50,001 - $100,000"
Joint,--,MOS,Stock,Sale (Full),11/12/2015,"$50,001 - $100,000"
Joint,--,WPX,Stock,Sale (Full),11/12/2015,"$15,001 - $50,000"
Joint,--,SPY,Stock,Purchase,11/12/2015,"$500,001 - $1,000,000"
Joint,--,JNJ,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,PG,Stock,Sale (Partial),11/10/2015,"$50,001 - $100,000"
Joint,--,MSFT,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,VIAB,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,XOM,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,COP,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,ANTM,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,AVP,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,KO,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,SYK,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,FOXA,Stock,Sale (Partial),11/10/2015,"$50,001 - $100,000"
Joint,--,CHRW,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,SYY,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,Sigma-Aldrich Corp CMN,Stock,Sale (Full),11/10/2015,"$1,001 - $15,000"
Joint,--,WFC,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,CSCO,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,BK,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,CLX,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,USB,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,FOX,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,PEP,Stock,Sale (Partial),11/10/2015,"$50,001 - $100,000"
Joint,--,ORCL,Stock,Sale (Partial),11/10/2015,"$15,001 - $50,000"
Joint,--,UN,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,BCR,Stock,Sale (Partial),11/10/2015,"$1,001 - $15,000"
Joint,--,CVC,Stock,Sale (Partial),11/06/2015,"$15,001 - $50,000"
Joint,--,CVC,Stock,Sale (Partial),11/05/2015,"$1,001 - $15,000"
Joint,--,Tesoro Logistics CMN,Stock,Purchase,11/04/2015,"$1,001 - $15,000"
Joint,--,Tesoro Logistics CMN,Stock,Purchase,11/03/2015,"$1,001 - $15,000"
Joint,--,Deere & Co CMN,Stock,Sale (Full),11/03/2015,"$1,001 - $15,000"
Joint,--,Cabela's Inc CMN,Stock,Purchase,11/03/2015,"$1,001 - $15,000"
Joint,--,Westlake Chemical Corp CMN,Stock,Purchase,11/03/2015,"$1,001 - $15,000"
Joint,--,Cabela's Inc CMN,Stock,Purchase,11/02/2015,"$1,001 - $15,000"
Joint,--,Westlake Chemical Corp CMN,Stock,Purchase,10/30/2015,"$1,001 - $15,000"
Joint,--,Tesoro Logistics LP CMN,Stock,Purchase,10/29/2015,"$1,001 - $15,000"
Joint,--,Viacom Inc CMN,Stock,Sale (Partial),10/29/2015,"$1,001 - $15,000"
Joint,--,21st Century Fox CMN,Stock,Purchase,10/29/2015,"$1,001 - $15,000"
Joint,--,Cabela's Inc CMN,Stock,Purchase,10/29/2015,"$1,001 - $15,000"
Joint,--,Cabela's Inc CMN,Stock,Purchase,10/28/2015,"$1,001 - $15,000"
Joint,--,Aaron Rents Inc CMN,Stock,Sale (Partial),10/28/2015,"$1,001 - $15,000"
Joint,AAN,Aaron's; Inc. (NYSE),Stock,Sale (Partial),09/02/2015,"$1,001 - $15,000"
Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,09/02/2015,"$1,001 - $15,000"
Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),09/02/2015,"$1,001 - $15,000"
Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),09/01/2015,"$1,001 - $15,000"
