Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,GE,General Electric Company,Stock,Purchase,12/07/2017,"$15,001 - $50,000"
Joint,T,AT&T Inc.Rate/Coupon:5.8%Matures:02/15/2019,Corporate Bond,Sale (Full),08/07/2017,"$15,001 - $50,000"
Joint,SPY,SPDR S&P 500 ETFOption Type: PutStrike price:$210.00Expires:06/30/2017,Stock Option,Purchase,03/08/2017,"$1,001 - $15,000"
Joint,GE,General Electric Company,Stock,Purchase,02/13/2017,"$1,001 - $15,000"
Joint,--,Public Service Company of ColoradoRate/Coupon:5.8%Matures:08/01/2018,Corporate Bond,Purchase,02/22/2017,"$15,001 - $50,000"
Joint,TRV,The Travelers Companies; Inc.Rate/Coupon:5.8%Matures:05/15/2018,Corporate Bond,Purchase,02/22/2017,"$1,001 - $15,000"
Joint,DD,E. I. du Pont de Nemours and CompanyRate/Coupon:6%Matures:07/15/2018,Corporate Bond,Purchase,02/22/2017,"$15,001 - $50,000"
Joint,VZ,Verizon Communications Inc.,Stock,Sale (Full),01/27/2017,"$15,001 - $50,000"
Joint,--,FPL Group Capital Inc.Rate/Coupon:6.0%Matures:03/01/2019,Corporate Bond,Purchase,01/25/2017,"$15,001 - $50,000"
Joint,T,AT&T Inc.Rate/Coupon:5.8%Matures:02/15/2019,Corporate Bond,Purchase,01/25/2017,"$15,001 - $50,000"
Joint,BAC,Bank of America CorporationRate/Coupon:5.5%Matures:03/15/2018,Corporate Bond,Purchase,01/25/2017,"$15,001 - $50,000"
Joint,SPY,SPDR S&amp;P 500 ETF,Stock,Sale (Partial),02/11/2016,"$1,001 - $15,000"
Joint,--,SPY160219P00180000-SPY Feb 29th 2016 put 180.000,Stock,Sale (Full),01/19/2016,"$1,001 - $15,000"
Joint,--,SPY160219P00180000-SPY Feb 29th 2016 put 180.000,Stock,Purchase,01/19/2016,"$1,001 - $15,000"
Joint,--,SPY160219P00180000-SPY Feb 29th 2016 put 180.000,Stock,Purchase,01/19/2016,"$1,001 - $15,000"
Joint,--,Nordea Bank AB,Stock,Purchase,12/31/2015,"$15,001 - $50,000"
