Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,EAGLE MTN & SAGINAW TEX INDPT SCH DIST UNLTD TAX SCH BLDG BDSRate/Coupon:5%Matures:08/15/2026,Municipal Security,Purchase,02/05/2025,"$15,001 - $50,000"
Spouse,--,UPPER MERION PA AREA SCH DIST GORate/Coupon:5%Matures:01/15/2030,Municipal Security,Purchase,02/24/2025,"$1,001 - $15,000"
Spouse,--,PA ST HIGHER EDL FACS AUTHRate/Coupon:5%Matures:10/01/2036,Municipal Security,Purchase,02/24/2025,"$1,001 - $15,000"
Spouse,--,LANCASTER CNTY PA GORate/Coupon:5%Matures:11/01/2025,Municipal Security,Purchase,02/24/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:09/15/2025,Municipal Security,Purchase,02/24/2025,"$1,001 - $15,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:09/15/2025,Municipal Security,Purchase,02/24/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:01/01/2026,Municipal Security,Purchase,02/20/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST TPK COMMN TPKRate/Coupon:5%Matures:12/01/2025,Municipal Security,Purchase,02/19/2025,"$1,001 - $15,000"
Spouse,--,PENNSYLVANIA ST TPK COMMN TPKRate/Coupon:5%Matures:06/01/2025,Municipal Security,Purchase,02/19/2025,"$1,001 - $15,000"
Spouse,--,WHITEHALL TWP PA GORate/Coupon:5%Matures:12/01/2025,Municipal Security,Purchase,02/18/2025,"$15,001 - $50,000"
Spouse,--,PHILADELPHIA PA WTR & WASTEWTR REVRate/Coupon:5%Matures:10/01/2025,Municipal Security,Purchase,02/18/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:02/14/2025,Municipal Security,Purchase,02/14/2025,"$1,001 - $15,000"
Spouse,--,MONTOUR PA SCH DIST GORate/Coupon:5%Matures:04/01/2042,Municipal Security,Purchase,02/04/2025,"$1,001 - $15,000"
Spouse,--,PHILADELPHIA PA GORate/Coupon:5%Matures:08/01/2025,Municipal Security,Purchase,02/04/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST TPK COMMN TPK REVRate/Coupon:5%Matures:12/01/2025,Municipal Security,Purchase,02/03/2025,"$50,001 - $100,000"
Self,--,PENNSYLVANIA ST UNIV BDSRate/Coupon:5%Matures:09/01/2044,Municipal Security,Purchase,01/23/2025,"$100,001 - $250,000"
Self,--,PHILADELPHIA PA GAS WKS REV BDSRate/Coupon:5%Matures:08/01/2033,Municipal Security,Purchase,01/23/2025,"$100,001 - $250,000"
Self,--,OCCIDENTAL PETE CORP NOTERate/Coupon:5.55%Matures:10/01/2034,Corporate Bond,Purchase,01/21/2025,"$250,001 - $500,000"
Self,--,ARES CAPITAL CORP NOTERate/Coupon:5.80%Matures:03/08/2032,Corporate Bond,Purchase,01/17/2025,"$250,001 - $500,000"
Self,--,ATHENE HOLDING LTD NOTERate/Coupon:6.65%Matures:02/01/2033,Corporate Bond,Purchase,01/16/2025,"$250,001 - $500,000"
Self,--,PITTSBURGH & ALLEGHENY CNTY PA SPORTS & EXHIB AUTH REV REG ASSET DIST SALES TAX REV SER.Rate/Coupon:5%Matures:02/01/2031,Municipal Security,Purchase,01/16/2025,"$250,001 - $500,000"
Self,RUM,Rumble Inc,Stock,Sale (Full),01/16/2025,"$1,000,001 - $5,000,000"
Self,--,MCDONALDS CORP MTNRate/Coupon:4.7%Matures:12/09/2035,Corporate Bond,Purchase,01/10/2025,"$250,001 - $500,000"
Self,--,PHILLIPS 66 NOTERate/Coupon:4.65%Matures:11/15/2034,Corporate Bond,Purchase,01/10/2025,"$250,001 - $500,000"
Self,--,CARLYLE SECURED LENDING INC NOTERate/Coupon:6.75%Matures:02/18/2030,Corporate Bond,Purchase,01/10/2025,"$250,001 - $500,000"
Spouse,--,ARMSTRONG CNTY PA GORate/Coupon:5%Matures:06/01/2026,Municipal Security,Purchase,01/24/2025,"$1,001 - $15,000"
Spouse,--,PHILADELPHIA PA WTR & WASTEWTR REVRate/Coupon:5%Matures:10/01/2025,Municipal Security,Purchase,01/23/2025,"$15,001 - $50,000"
Spouse,--,BELLEFONTE PA AREA SCH DIST GORate/Coupon:5%Matures:05/15/2025,Municipal Security,Purchase,01/23/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:10/01/2025,Municipal Security,Purchase,01/23/2025,"$50,001 - $100,000"
Spouse,--,UPPER ST CLAIR TWP PA SCH DIST GORate/Coupon:4%Matures:10/01/2025,Municipal Security,Purchase,01/23/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GO 5%Rate/Coupon:5%Matures:09/15/2025,Municipal Security,Purchase,01/23/2025,"$50,001 - $100,000"
Spouse,--,LOWER MERION TWP PA GORate/Coupon:5%Matures:01/15/2026,Municipal Security,Purchase,01/22/2025,"$1,001 - $15,000"
Spouse,--,NAZARETH PA AREA SCH DIST GORate/Coupon:5%Matures:11/15/2036,Municipal Security,Purchase,01/22/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:01/01/2026,Municipal Security,Purchase,01/22/2025,"$15,001 - $50,000"
Spouse,--,NORTHEASTERN YORK PA SCH DIST GORate/Coupon:5%Matures:03/01/2031,Municipal Security,Purchase,01/22/2025,"$15,001 - $50,000"
Spouse,--,CARLISLE PA AREA SCH DIST GORate/Coupon:5%Matures:09/01/2025,Municipal Security,Purchase,01/22/2025,"$1,001 - $15,000"
Spouse,--,PENNSYLVANIA ST GORate/Coupon:5%Matures:10/01/2025,Municipal Security,Purchase,01/16/2025,"$1,001 - $15,000"
Spouse,--,NORTH HILLS PA SCH DIST GORate/Coupon:4%Matures:10/15/2025,Municipal Security,Purchase,01/14/2025,"$1,001 - $15,000"
Spouse,--,EST HMPFLD TW PA IND DV AT REVRate/Coupon:5%Matures:07/01/2047,Municipal Security,Purchase,01/14/2025,"$50,001 - $100,000"
Spouse,--,PITTSBURGH PENNSYLVANIA GORate/Coupon:5%Matures:09/01/2025,Municipal Security,Purchase,01/14/2025,"$15,001 - $50,000"
Spouse,--,CARLISLE PA AREA SCH DIST GORate/Coupon:5%Matures:09/01/2025,Municipal Security,Purchase,01/13/2025,"$15,001 - $50,000"
Spouse,--,PENNSYLVANIA ST HIGHER EDL REVRate/Coupon:5%Matures:06/15/2025,Municipal Security,Purchase,01/10/2025,"$1,001 - $15,000"
Spouse,--,COLONIAL PA SCH DIST GORate/Coupon:5%Matures:02/15/2025,Municipal Security,Purchase,01/09/2025,"$50,001 - $100,000"
Spouse,--,DELAWARE RIV PORT AUTH PA & NJ REVRate/Coupon:5%Matures:01/01/2026,Municipal Security,Purchase,01/09/2025,"$1,001 - $15,000"
Spouse,--,POCONO MTN PA SCH DIST GORate/Coupon:5%Matures:09/01/2025,Municipal Security,Purchase,01/06/2025,"$1,001 - $15,000"
