Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$245.00Expires:06/16/2023,Stock Option,Sale (Full),10/28/2022,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,10/24/2022,"$15,001 - $50,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,10/13/2022,"$15,001 - $50,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,10/13/2022,"$250,001 - $500,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,10/11/2022,"$1,001 - $15,000"
Joint,XOM,Exxon Mobil Corporation Common StockOption Type: Short SaleStrike price:$100.00Expires:06/16/2023,Stock Option,Sale (Full),10/06/2022,"$15,001 - $50,000"
Joint,CVX,Chevron Corporation Common StockOption Type: Short SaleStrike price:$155.00Expires:06/16/2023,Stock Option,Sale (Full),10/06/2022,"$15,001 - $50,000"
Joint,X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$20.00Expires:06/16/2023,Stock Option,Sale (Full),10/06/2022,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common StockOption Type: Short SaleStrike price:$20.00Expires:06/16/2023,Stock Option,Sale (Full),10/06/2022,"$15,001 - $50,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,VCTR,Victory Capital Holdings; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,VCTR,Victory Capital Holdings; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,VCTR,Victory Capital Holdings; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,TREX,Trex Company; Inc. Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,SCI,Service Corporation International Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,RELX,RELX PLC PLC American Depositary Shares (Each repr,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,RH,RH Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,PHM,PulteGroup; Inc. Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,PAYC,Paycom Software; Inc. Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,GIS,General Mills; Inc. Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,GLPI,Gaming and Leisure Properties; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,RACE,Ferrari N.V. Common Shares,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,XOM,Exxon Mobil Corporation Common Stock,Stock,Purchase,10/06/2022,"$50,001 - $100,000"
Joint,EXR,Extra Space Storage Inc Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,ETSY,Etsy; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,ELS,Equity Lifestyle Properties; Inc. Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,DQ,DAQO New Energy Corp. American Depositary Shares;,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,CROX,Crocs; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,CSCO,Cisco Systems; Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,AMGN,Amgen Inc. - Common Stock,Stock,Purchase,10/06/2022,"$1,001 - $15,000"
Joint,AMT,American Tower Corporation (REIT) Common Stock,Stock,Purchase,10/05/2022,"$1,001 - $15,000"
Joint,ZTS,Zoetis Inc. Class A Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,WIT,Wipro Limited Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,SEIC,SEI Investments Company - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,RMD,ResMed Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,TROW,T. Rowe Price Group; Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,NOC,Northrop Grumman Corporation Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,NVDA,NVIDIA Corporation - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,MNST,Monster Beverage Corporation - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),10/05/2022,"$100,001 - $250,000"
Joint,MASI,Masimo Corporation - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,MKTX,MarketAxess Holdings; Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,IDXX,IDEXX Laboratories; Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,HON,Honeywell International Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,GGG,Graco Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,IT,Gartner; Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,GRMN,Garmin Ltd. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,FAST,Fastenal Company - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,EL,Estee Lauder Companies; Inc. (The) Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,DHI,D.R. Horton; Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,CHD,Church & Dwight Company; Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,--,Brown-Forman Corp Class B,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,AMAT,Applied Materials; Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,ALGN,Align Technology; Inc. - Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
Joint,APD,Air Products and Chemicals; Inc. Common Stock,Stock,Sale (Full),10/05/2022,"$1,001 - $15,000"
