Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,TSCO,Tractor Supply Company,Stock,Sale (Full),01/31/2018,"$15,001 - $50,000"
Spouse,RHT,Red Hat; Inc.,Stock,Sale (Partial),01/31/2018,"$15,001 - $50,000"
Spouse,AYI,Acuity Brands; Inc.,Stock,Sale (Full),01/31/2018,"$15,001 - $50,000"
Spouse,--,Portland ME WTR DIST REV 736606CU6Rate/Coupon:3.0%Matures:11/01/2023,Municipal Security,Purchase,07/18/2017,"$15,001 - $50,000"
Spouse,SNA,Snap-on Incorporated,Stock,Sale (Full),06/15/2017,"$15,001 - $50,000"
Spouse,CFR,Cullen/Frost Bankers; Inc.,Stock,Purchase,06/15/2017,"$1,001 - $15,000"
Spouse,CVS,CVS Health Corporation,Stock,Sale (Full),05/24/2017,"$15,001 - $50,000"
Spouse,FB,Facebook; Inc.,Stock,Purchase,05/24/2017,"$1,001 - $15,000"
Spouse,AME,AMETEK; Inc.,Stock,Purchase,05/24/2017,"$15,001 - $50,000"
Spouse,--,PRGO-Perrigo Company plc,Stock,Sale (Full),12/30/2016,"$15,001 - $50,000"
Spouse,ESRX,Express Scripts Holding Company,Stock,Sale (Full),12/16/2016,"$1,001 - $15,000"
Spouse,VZ,Verizon Communications Inc.,Stock,Sale (Full),12/01/2016,"$1,001 - $15,000"
Spouse,SRCL,Stericycle; Inc.,Stock,Sale (Full),12/01/2016,"$15,001 - $50,000"
Spouse,GOOG,Alphabet Inc.,Stock,Sale (Partial),12/01/2016,"$1,001 - $15,000"
Spouse,COP,ConocoPhillips,Stock,Purchase,12/30/2016,"$15,001 - $50,000"
Spouse,--,Washington State Federal Highway GrantRate/Coupon:5.0%Matures:09/01/2019,Municipal Security,Purchase,12/20/2016,"$15,001 - $50,000"
Spouse,TSCO,Tractor Supply Company,Stock,Purchase,12/01/2016,"$15,001 - $50,000"
Spouse,TMK,Torchmark Corporation,Stock,Purchase,12/01/2016,"$1,001 - $15,000"
Spouse,MTD,Mettler-Toledo International Inc.,Stock,Purchase,12/01/2016,"$1,001 - $15,000"
Spouse,HOLX,Hologic; Inc.,Stock,Purchase,12/01/2016,"$15,001 - $50,000"
Spouse,AWK,American Water Works Company; Inc.,Stock,Purchase,12/01/2016,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit Bank 3133EFHP5Rate/Coupon:1.7%Matures:07/08/2020,Corporate Bond,Sale (Full),06/28/2016,"$15,001 - $50,000"
Spouse,--,Federal Farm Credit Bank 3133EFZT7Rate/Coupon:1.4%Matures:02/24/2020,Corporate Bond,Purchase,06/30/2016,"$50,001 - $100,000"
Spouse,--,Federal Home Loan Bank 3130A8LS0Rate/Coupon:1.5%Matures:06/30/2021,Corporate Bond,Purchase,06/30/2016,"$15,001 - $50,000"
